effort,satisfaction,req_1,req_2,req_3,req_4,req_5,req_6,req_7,req_8,req_9,req_10,req_11,req_12,req_13,req_14,req_15,req_16,req_17,req_18,req_19,req_20,req_21,req_22,req_23,req_24,req_25,req_26,req_27,req_28,req_29,req_30,req_31,req_32,req_33,req_34,req_35,req_36,req_37,req_38,req_39,req_40,req_41,req_42,req_43,req_44,req_45,req_46,req_47,req_48,req_49,req_50,req_51,req_52,req_53,req_54,req_55,req_56,req_57,req_58,req_59,req_60,req_61,req_62,req_63,req_64,req_65,req_66,req_67,req_68,req_69,req_70,req_71,req_72,req_73,req_74,req_75,req_76,req_77,req_78,req_79,req_80,req_81,req_82,req_83,id,productivity,squandering,stcov_c1,stcov_c2,stcov_c3,stcov_c4,stcov_c5,stcov_c6,stcov_c7,stcov_c8,stcov_c9,stcov_c10,stcov_c11,stcov_c12,stcov_c13,stcov_c14,stcov_c15,stcov_c16,stcov_c17,stcov_c18,stcov_c19,stcov_c20,stcov_c21,stcov_c22,stcov_c23,stcov_c24,stcov_c25,stcov_c26,stcov_c27,stcov_c28,stcov_c29,stcov_c30,stcov_c31,stcov_c32,stcov_c33,stcov_c34,stcov_c35,stcov_c36,stcov_c37,stcov_c38,stcov_c39,stcov_c40,stcov_c41,stcov_c42,stcov_c43,stcov_c44,stcov_c45,stcov_c46,stcov_c47,stcov_c48,stcov_c49,stcov_c50,stcov_c51,stcov_c52,stcov_c53,stcov_c54,stcov_c55,stcov_c56,stcov_c57,stcov_c58,stcov_c59,stcov_c60,stcov_c61,stcov_c62,stcov_c63,stcov_c64,stcov_c65,stcov_c66,stcov_c67,stcov_c68,stcov_c69,stcov_c70,stcov_c71,stcov_c72,stcov_c73,stcov_c74,stcov_c75,stcov_c76,stcov_c77,stcov_c78,stcov_c79,stcov_c80,stcov_c81,stcov_c82,stcov_c83,stcov_c84,stcov_c85,stcov_c86,stcov_c87,stcov_c88,stcov_c89,stcov_c90,stcov_c91,stcov_c92,stcov_c93,stcov_c94,stcov_c95,stcov_c96,stcov_c97,stcov_c98,stcov_c99,stcov_c100,stcov_c101,stcov_c102,stcov_c103,stcov_c104,stcov_c105,stcov_c106,stcov_c107,stcov_c108,stcov_c109,stcov_c110,stcov_c111,stcov_c112,stcov_c113,stcov_c114,stcov_c115,stcov_c116,stcov_c117,stcov_c118,stcov_c119,stcov_c120,stcov_c121,stcov_c122,stcov_c123,stcov_c124,stcov_c125,stcov_c126,stcov_c127,stcov_c128,stcov_c129,stcov_c130
15367,248404.21,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2129,16.164782325763,0.07600264566171608,1.0,1.0,1.0,0.0,0.9857142857096104,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0000000000000002,0.94,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.9499999999969997,0.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.900000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.9999999999999998,1.0,0.9533333333223063,0.0,1.0,0.9999999999999996,1.0,0.0,1.0,1.0,1.0,0.9999999999999997,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,0.85,0.0,1.0,0.0,0.7500000000025,1.0,1.0,0.0,1.0000000000000004,0.9999999999999997,1.0,0.0,1.0000000000000002,0.8928571428578571,0.0,0.9893617021299868,0.0,0.0,0.0,1.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8785714285699997,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.41804511281926315,0.85,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9928571428606024,0.0,0.0,0.0,0.0,0.9999999999999998,0.8499999999983928,0.0
15380,248421.23,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2130,16.152225617685307,0.07522097288196741,1.0,1.0,1.0,0.0,0.9857142857096104,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0000000000000002,0.94,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.9499999999969997,0.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.900000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.9999999999999998,1.0,0.9533333333223063,0.0,1.0,0.9999999999999996,1.0,0.0,1.0,1.0,1.0,0.9999999999999997,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,0.85,0.0,1.0,0.0,0.7500000000025,1.0,1.0,0.0,1.0000000000000004,0.9999999999999997,1.0,0.0,1.0000000000000002,0.8928571428578571,0.0,1.0000000000000002,0.0,0.0,0.0,1.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8785714285699997,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.41804511281926315,0.85,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9928571428606024,0.0,0.0,0.0,0.0,0.9999999999999998,0.8499999999983928,0.0
15386,248431.83,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2131,16.146615754582086,0.07486020082977572,1.0,1.0,1.0,0.0,0.9857142857096104,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0000000000000002,0.92,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.9499999999969997,0.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.900000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.9999999999999998,1.0,0.9533333333223063,0.0,1.0,0.9999999999999996,1.0,0.0,1.0,1.0,1.0,0.9999999999999997,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,0.85,0.0,1.0,0.0,0.7500000000025,1.0,1.0,0.0,1.0000000000000004,0.9999999999999997,1.0,0.0,1.0000000000000002,0.8928571428578571,0.0,0.9787234042599735,0.0,0.0,0.0,1.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8785714285699997,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6812030075376841,0.85,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9928571428606024,0.0,0.0,0.0,0.0,0.9999999999999998,0.8499999999983928,0.0
15394,248456.85,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2132,16.139849941535665,0.07437917142685346,1.0,1.0,1.0,0.0,0.9857142857096104,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0000000000000002,0.94,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.9499999999969997,0.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.900000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.9999999999999998,1.0,0.9533333333223063,0.0,1.0,0.9999999999999996,1.0,0.0,1.0,1.0,1.0,0.9999999999999997,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,0.85,0.0,1.0,0.0,0.7500000000025,1.0,1.0,0.0,1.0000000000000004,0.9999999999999997,1.0,0.0,1.0000000000000002,0.8928571428578571,0.0,0.9893617021299868,0.0,0.0,0.0,1.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8785714285699997,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6812030075376841,0.85,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9928571428606024,0.0,0.0,0.0,0.0,0.9999999999999998,0.8499999999983928,0.0
15406,248479.21,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2133,16.128729715695183,0.07365762732247008,1.0,1.0,1.0,0.0,0.9857142857096104,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0000000000000002,0.94,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.9499999999969997,0.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.900000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.9999999999999998,1.0,0.9533333333223063,0.0,1.0,0.9999999999999996,1.0,0.0,1.0,1.0,1.0,0.9999999999999997,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,1.0,0.0,1.0,0.0,0.7500000000025,1.0,1.0,0.0,1.0000000000000004,0.9999999999999997,1.0,0.0,1.0000000000000002,0.8928571428578571,0.0,0.9893617021299868,0.0,0.0,0.0,1.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8785714285699997,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.41804511281926315,0.85,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9928571428606024,0.0,0.0,0.0,0.0,0.9999999999999998,0.8499999999983928,0.0
15416,248494.21,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2134,16.119240399584847,0.07305634056881727,1.0,1.0,1.0,0.0,0.9857142857096104,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0000000000000002,0.94,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.9499999999969997,0.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.900000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.9999999999999998,1.0,0.9533333333223063,0.0,1.0,0.9999999999999996,1.0,0.0,1.0,1.0,1.0,0.9999999999999997,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,0.85,0.0,1.0,0.0,0.7500000000025,1.0,1.0,0.0,1.0000000000000004,0.9999999999999997,1.0,0.0,1.0000000000000002,0.9428571428588571,0.0,0.9893617021299868,0.0,0.0,0.0,1.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9285714285699999,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.41804511281926315,0.85,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9928571428606024,0.0,0.0,0.0,0.0,0.9999999999999998,0.8499999999983928,0.0
15419,248496.23,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2135,16.11623516440755,0.07287595454272143,1.0,1.0,1.0,0.0,0.9857142857096104,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0000000000000002,0.94,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.9499999999969997,0.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.900000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.9999999999999998,1.0,0.9533333333223063,0.0,1.0,0.9999999999999996,1.0,0.0,1.0,1.0,1.0,0.9999999999999997,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,1.0,0.0,1.0,0.0,0.7500000000025,1.0,1.0,0.0,1.0000000000000004,0.9999999999999997,1.0,0.0,1.0000000000000002,0.8928571428578571,0.0,1.0000000000000002,0.0,0.0,0.0,1.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8785714285699997,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.41804511281926315,0.85,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9928571428606024,0.0,0.0,0.0,0.0,0.9999999999999998,0.8499999999983928,0.0
15425,248506.83,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2136,16.110653484602917,0.07251518249052974,1.0,1.0,1.0,0.0,0.9857142857096104,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0000000000000002,0.92,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.9499999999969997,0.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.900000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.9999999999999998,1.0,0.9533333333223063,0.0,1.0,0.9999999999999996,1.0,0.0,1.0,1.0,1.0,0.9999999999999997,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,1.0,0.0,1.0,0.0,0.7500000000025,1.0,1.0,0.0,1.0000000000000004,0.9999999999999997,1.0,0.0,1.0000000000000002,0.8928571428578571,0.0,0.9787234042599735,0.0,0.0,0.0,1.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8785714285699997,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6812030075376841,0.85,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9928571428606024,0.0,0.0,0.0,0.0,0.9999999999999998,0.8499999999983928,0.0
15429,248511.23,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2137,16.106761941797913,0.0722746677890686,1.0,1.0,1.0,0.0,0.9857142857096104,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0000000000000002,0.94,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.9499999999969997,0.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.900000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.9999999999999998,1.0,0.9533333333223063,0.0,1.0,0.9999999999999996,1.0,0.0,1.0,1.0,1.0,0.9999999999999997,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,0.85,0.0,1.0,0.0,0.7500000000025,1.0,1.0,0.0,1.0000000000000004,0.9999999999999997,1.0,0.0,1.0000000000000002,0.9428571428588571,0.0,1.0000000000000002,0.0,0.0,0.0,1.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9285714285699999,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.41804511281926315,0.85,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9928571428606024,0.0,0.0,0.0,0.0,0.9999999999999998,0.8499999999983928,0.0
15433,248531.85,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2138,16.103923410872806,0.07203415308760748,1.0,1.0,1.0,0.0,0.9857142857096104,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0000000000000002,0.94,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.9499999999969997,0.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.900000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.9999999999999998,1.0,0.9533333333223063,0.0,1.0,0.9999999999999996,1.0,0.0,1.0,1.0,1.0,0.9999999999999997,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,1.0,0.0,1.0,0.0,0.7500000000025,1.0,1.0,0.0,1.0000000000000004,0.9999999999999997,1.0,0.0,1.0000000000000002,0.8928571428578571,0.0,0.9893617021299868,0.0,0.0,0.0,1.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8785714285699997,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6812030075376841,0.85,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9928571428606024,0.0,0.0,0.0,0.0,0.9999999999999998,0.8499999999983928,0.0
15443,248546.85,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2139,16.094466748688728,0.07143286633395467,1.0,1.0,1.0,0.0,0.9857142857096104,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0000000000000002,0.94,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.9499999999969997,0.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.900000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.9999999999999998,1.0,0.9533333333223063,0.0,1.0,0.9999999999999996,1.0,0.0,1.0,1.0,1.0,0.9999999999999997,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,0.85,0.0,1.0,0.0,0.7500000000025,1.0,1.0,0.0,1.0000000000000004,0.9999999999999997,1.0,0.0,1.0000000000000002,0.9428571428588571,0.0,0.9893617021299868,0.0,0.0,0.0,1.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9285714285699999,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6812030075376841,0.85,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9928571428606024,0.0,0.0,0.0,0.0,0.9999999999999998,0.8499999999983928,0.0
15446,248548.87,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2140,16.091471578402174,0.07125248030785881,1.0,1.0,1.0,0.0,0.9857142857096104,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0000000000000002,0.94,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.9499999999969997,0.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.900000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.9999999999999998,1.0,0.9533333333223063,0.0,1.0,0.9999999999999996,1.0,0.0,1.0,1.0,1.0,0.9999999999999997,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,1.0,0.0,1.0,0.0,0.7500000000025,1.0,1.0,0.0,1.0000000000000004,0.9999999999999997,1.0,0.0,1.0000000000000002,0.8928571428578571,0.0,1.0000000000000002,0.0,0.0,0.0,1.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8785714285699997,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6812030075376841,0.85,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9928571428606024,0.0,0.0,0.0,0.0,0.9999999999999998,0.8499999999983928,0.0
15455,248569.21,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2141,16.083417017146555,0.07071132222957129,1.0,1.0,1.0,0.0,0.9857142857096104,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0000000000000002,0.94,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.9499999999969997,0.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.900000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.9999999999999998,1.0,0.9533333333223063,0.0,1.0,0.9999999999999996,1.0,0.0,1.0,1.0,1.0,0.9999999999999997,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,1.0,0.0,1.0,0.0,0.7500000000025,1.0,1.0,0.0,1.0000000000000004,0.9999999999999997,1.0,0.0,1.0000000000000002,0.9428571428588571,0.0,0.9893617021299868,0.0,0.0,0.0,1.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9285714285699999,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.41804511281926315,0.85,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9928571428606024,0.0,0.0,0.0,0.0,0.9999999999999998,0.8499999999983928,0.0
15468,248586.23,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2142,16.0710001292992,0.06992964944982262,1.0,1.0,1.0,0.0,0.9857142857096104,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0000000000000002,0.94,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.9499999999969997,0.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.900000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.9999999999999998,1.0,0.9533333333223063,0.0,1.0,0.9999999999999996,1.0,0.0,1.0,1.0,1.0,0.9999999999999997,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,1.0,0.0,1.0,0.0,0.7500000000025,1.0,1.0,0.0,1.0000000000000004,0.9999999999999997,1.0,0.0,1.0000000000000002,0.9428571428588571,0.0,1.0000000000000002,0.0,0.0,0.0,1.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9285714285699999,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.41804511281926315,0.85,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9928571428606024,0.0,0.0,0.0,0.0,0.9999999999999998,0.8499999999983928,0.0
15474,248596.83,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2143,16.065453664210935,0.06956887739763093,1.0,1.0,1.0,0.0,0.9857142857096104,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0000000000000002,0.92,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.9499999999969997,0.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.900000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.9999999999999998,1.0,0.9533333333223063,0.0,1.0,0.9999999999999996,1.0,0.0,1.0,1.0,1.0,0.9999999999999997,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.0,1.0,0.0,1.0,0.0,0.7500000000025,1.0,1.0,0.0,1.0000000000000004,0.9999999999999997,1.0,0.0,1.0000000000000002,0.9428571428588571,0.0,0.9787234042599735,0.0,0.0,0.0,1.0,0.0,1.0000000000000002,0.0,1.0000000000000002,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9285714285699999,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6812030075376841,0.85,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.9928571428606024,0.0,0.0,0.0,0.0,0.9999999999999998,0.8499999999983928,0.0
