effort,satisfaction,time,req_1,req_2,req_3,req_4,req_5,req_6,req_7,req_8,req_9,req_10,req_11,req_12,req_13,req_14,req_15,req_16,req_17,req_18,req_19,req_20,req_21,req_22,req_23,req_24,req_25,req_26,req_27,req_28,req_29,req_30,req_31,req_32,req_33,req_34,req_35,req_36,req_37,req_38,req_39,req_40,req_41,req_42,id,productivity,squandering,response,opportunity,stcov_cv1,stcov_cv2,stcov_cv3,stcov_cv4
710,4729.7,3903.0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,164,6.661549295774647,0.49894142554693016,5.497183098591549,1.2118114271073532,0.592436974789916,0.6827309236947792,0.6636363636363637,0.6462093862815884
711,4708.9,4290.0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,165,6.622925457102672,0.4982357092448836,6.033755274261603,1.0976456876456875,0.6386554621848739,0.751004016064257,0.7575757575757576,0.7003610108303249
712,4836.7,4027.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,166,6.793117977528089,0.497529992942837,5.655898876404494,1.2010677924012911,0.6218487394957983,0.6947791164658634,0.6848484848484848,0.6462093862815884
713,4704.9,4332.0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,167,6.598737727910238,0.49682427664079043,6.075736325385694,1.0860803324099721,0.6554621848739496,0.7630522088353414,0.7575757575757576,0.6750902527075813
715,4743.9,4344.0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,168,6.634825174825174,0.4954128440366973,6.0755244755244755,1.0920580110497238,0.6596638655462185,0.7590361445783133,0.7606060606060606,0.6895306859205776
718,4859.7,4037.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,169,6.768384401114206,0.49329569513055754,5.6225626740947074,1.2037899430270003,0.6218487394957983,0.7028112449799196,0.6909090909090909,0.6498194945848376
719,4722.9,4369.0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,170,6.5687065368567445,0.49258997882851097,6.076495132127955,1.081002517738613,0.6470588235294118,0.7590361445783133,0.7515151515151515,0.7003610108303249
721,4761.9,4381.0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,171,6.604576976421636,0.4911785462244178,6.076282940360611,1.0869436201780414,0.6512605042016807,0.7550200803212851,0.7545454545454545,0.7148014440433214
721,4764.9,4355.0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,172,6.6087378640776695,0.4911785462244178,6.040221914008322,1.094121699196326,0.6638655462184874,0.7590361445783133,0.7424242424242424,0.7111913357400722
722,4841.7,4057.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,173,6.70595567867036,0.49047282992237123,5.619113573407202,1.1934187823514912,0.6176470588235294,0.6947791164658634,0.6848484848484848,0.6534296028880866
725,4789.7,4308.0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,174,6.60648275862069,0.4883556810162315,5.942068965517241,1.1118152274837512,0.6680672268907563,0.7630522088353414,0.7484848484848485,0.6714801444043321
725,4902.7,4098.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,175,6.762344827586206,0.4883556810162315,5.652413793103448,1.1963640800390434,0.6260504201680672,0.6987951807228916,0.7090909090909091,0.6534296028880866
725,4905.7,4072.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,176,6.76648275862069,0.4883556810162315,5.616551724137931,1.2047396856581531,0.6386554621848739,0.7028112449799196,0.696969696969697,0.6498194945848376
726,4766.9,4374.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,177,6.565977961432506,0.4876499647141849,6.024793388429752,1.0898262459990855,0.6596638655462185,0.7550200803212851,0.7636363636363637,0.7003610108303249
727,4780.9,4390.0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,178,6.576203576341127,0.48694424841213835,6.038514442916093,1.0890432801822323,0.6512605042016807,0.7751004016064257,0.7484848484848485,0.7220216606498195
728,4803.9,4384.0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,179,6.598763736263736,0.48623853211009177,6.021978021978022,1.095780109489051,0.6596638655462185,0.7710843373493976,0.7787878787878788,0.7003610108303249
731,4815.9,4444.0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,180,6.588098495212038,0.48412138320395204,6.079343365253078,1.0836858685868587,0.6722689075630253,0.7831325301204819,0.7515151515151515,0.7111913357400722
731,4985.7,4173.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,181,6.820383036935704,0.48412138320395204,5.708618331053351,1.1947519769949677,0.634453781512605,0.7228915662650602,0.7121212121212122,0.6750902527075813
732,4830.7,4339.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,182,6.59931693989071,0.48341566690190546,5.9275956284153,1.1133210417146808,0.6680672268907563,0.7550200803212851,0.7727272727272727,0.6750902527075813
734,4830.9,4426.0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,183,6.5816076294277925,0.4820042342978123,6.029972752043597,1.0914821509263442,0.6680672268907563,0.7630522088353414,0.7666666666666667,0.7184115523465704
736,4817.9,4463.0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,184,6.546059782608695,0.48059280169371915,6.063858695652174,1.0795205019045484,0.6680672268907563,0.7791164658634538,0.7727272727272727,0.7003610108303249
738,4856.9,4475.0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,185,6.581165311653116,0.479181369089626,6.063685636856369,1.0853407821229049,0.6722689075630253,0.7751004016064257,0.7757575757575758,0.7148014440433214
741,5008.7,4168.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,186,6.7593792172739535,0.47706422018348627,5.624831309041835,1.2017034548944336,0.634453781512605,0.7309236947791165,0.7181818181818181,0.6787003610108303
744,4881.9,4515.0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,187,6.561693548387097,0.47494707127734653,6.068548387096774,1.0812624584717607,0.6764705882352942,0.7871485943775101,0.7757575757575758,0.7184115523465704
744,4884.9,4489.0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,188,6.565725806451613,0.47494707127734653,6.033602150537634,1.0881933615504567,0.6890756302521008,0.7911646586345381,0.7636363636363637,0.7148014440433214
744,5051.7,4244.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,189,6.78991935483871,0.47494707127734653,5.704301075268817,1.190315739868049,0.6386554621848739,0.7269076305220884,0.7363636363636363,0.6823104693140795
744,5054.7,4218.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,190,6.793951612903226,0.47494707127734653,5.669354838709677,1.1983641536273115,0.6512605042016807,0.7309236947791165,0.7242424242424242,0.6787003610108303
747,4890.9,4466.0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,191,6.547389558232931,0.4728299223712068,5.978580990629183,1.095141065830721,0.6680672268907563,0.7751004016064257,0.7848484848484848,0.7292418772563177
749,4886.9,4508.0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,192,6.524566088117489,0.47141848976711365,6.018691588785047,1.08405057675244,0.6848739495798319,0.7871485943775101,0.7848484848484848,0.703971119133574
750,4902.9,4526.0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,193,6.5371999999999995,0.47071277346506707,6.034666666666666,1.0832744144940343,0.680672268907563,0.7871485943775101,0.7575757575757576,0.740072202166065
750,5072.7,4255.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,194,6.763599999999999,0.47071277346506707,5.673333333333333,1.1921739130434783,0.6428571428571429,0.7269076305220884,0.7181818181818181,0.703971119133574
751,4925.9,4520.0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,195,6.559121171770972,0.4700070571630205,6.018641810918775,1.0898008849557521,0.6890756302521008,0.7831325301204819,0.7878787878787878,0.7184115523465704
754,5134.7,4304.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,196,6.809946949602121,0.46788990825688076,5.708222811671088,1.1930065055762082,0.6470588235294118,0.751004016064257,0.7393939393939394,0.703971119133574
755,4904.9,4545.0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,197,6.496556291390728,0.4671841919548342,6.0198675496688745,1.079185918591859,0.6764705882352942,0.7831325301204819,0.7787878787878788,0.7292418772563177
757,4950.9,4560.0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,198,6.540158520475561,0.46577275935074103,6.023778071334214,1.0857236842105262,0.6932773109243697,0.7951807228915663,0.7878787878787878,0.7220216606498195
763,4968.9,4597.0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,199,6.512319790301441,0.46153846153846156,6.024901703800786,1.0809005873395692,0.6848739495798319,0.7911646586345381,0.7818181818181819,0.7472924187725631
763,4971.9,4571.0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,200,6.516251638269987,0.46153846153846156,5.990825688073395,1.0877050973528768,0.6974789915966386,0.7951807228915663,0.7696969696969697,0.7436823104693141
763,5138.7,4326.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,201,6.734862385321101,0.46153846153846156,5.669724770642202,1.1878640776699028,0.6470588235294118,0.7309236947791165,0.7424242424242424,0.7111913357400722
763,5141.7,4300.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,202,6.738794233289646,0.46153846153846156,5.6356487549148095,1.1957441860465117,0.6596638655462185,0.7349397590361446,0.7303030303030303,0.7075812274368231
765,4977.3,4350.0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,203,6.506274509803922,0.4601270289343684,5.686274509803922,1.1442068965517243,0.6680672268907563,0.7630522088353414,0.7484848484848485,0.6967509025270758
767,5200.7,4375.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,204,6.78057366362451,0.45871559633027525,5.704041720990873,1.1887314285714286,0.6512605042016807,0.7550200803212851,0.7636363636363637,0.7111913357400722
767,5203.7,4349.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,205,6.784485006518905,0.45871559633027525,5.670143415906128,1.1965279374568867,0.6638655462184874,0.7590361445783133,0.7515151515151515,0.7075812274368231
768,4973.9,4590.0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,206,6.476432291666666,0.4580098800282287,5.9765625,1.0836383442265793,0.6932773109243697,0.7911646586345381,0.7909090909090909,0.7328519855595668
769,4980.9,4592.0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,207,6.477113133940182,0.4573041637261821,5.971391417425227,1.0846907665505225,0.6890756302521008,0.7951807228915663,0.7606060606060606,0.7653429602888087
769,5205.5,4265.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,208,6.769180754226268,0.4573041637261821,5.5461638491547465,1.2205158264947245,0.6680672268907563,0.7349397590361446,0.7393939393939394,0.6823104693140795
770,5012.9,4602.0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,209,6.51025974025974,0.4565984474241355,5.976623376623377,1.0892872664059103,0.6974789915966386,0.7871485943775101,0.793939393939394,0.7472924187725631
773,5221.7,4386.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,210,6.755109961190168,0.4544812985179958,5.6739974126778785,1.1905380756953945,0.6554621848739496,0.7550200803212851,0.7454545454545455,0.7328519855595668
773,5192.7,4389.0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,211,6.717593790426908,0.4544812985179958,5.677878395860285,1.183116883116883,0.6680672268907563,0.7590361445783133,0.7393939393939394,0.7075812274368231
774,4980.9,4612.0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,212,6.435271317829457,0.4537755822159492,5.958656330749354,1.0799869904596704,0.6890756302521008,0.7951807228915663,0.7818181818181819,0.7472924187725631
774,5037.7,4555.0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,213,6.5086563307493535,0.4537755822159492,5.885012919896641,1.1059714599341384,0.7016806722689075,0.7911646586345381,0.8,0.7075812274368231
776,5037.9,4642.0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,214,6.492139175257732,0.45236414961185606,5.981958762886598,1.0852865144334338,0.7016806722689075,0.7991967871485943,0.793939393939394,0.7509025270758123
777,5256.7,4440.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,215,6.765379665379665,0.4516584333098095,5.714285714285714,1.1839414414414413,0.6764705882352942,0.7630522088353414,0.7484848484848485,0.7220216606498195
780,5063.9,4691.0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,216,6.492179487179487,0.44954128440366975,6.014102564102564,1.0794926454913665,0.7058823529411765,0.8112449799196787,0.803030303030303,0.7472924187725631
780,5269.7,4420.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,217,6.756025641025641,0.44954128440366975,5.666666666666667,1.192239819004525,0.6680672268907563,0.7630522088353414,0.7757575757575758,0.7148014440433214
782,5271.5,4336.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,218,6.741048593350383,0.4481298517995766,5.544757033248082,1.2157518450184501,0.6722689075630253,0.7389558232931727,0.7636363636363637,0.6895306859205776
786,5287.7,4457.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,219,6.72735368956743,0.4453069865913903,5.6704834605597965,1.1863809737491586,0.6596638655462185,0.7590361445783133,0.7696969696969697,0.740072202166065
786,5290.7,4431.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,220,6.731170483460559,0.4453069865913903,5.637404580152672,1.1940194087113518,0.6722689075630253,0.7630522088353414,0.7575757575757576,0.7364620938628159
786,5258.7,4460.0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,221,6.6904580152671755,0.4453069865913903,5.674300254452926,1.1790807174887892,0.6722689075630253,0.7630522088353414,0.7636363636363637,0.7148014440433214
788,5292.5,4347.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,222,6.716370558375634,0.44389555398729713,5.516497461928934,1.2175063262019783,0.6764705882352942,0.7389558232931727,0.7454545454545455,0.7111913357400722
789,5097.9,4682.0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,223,6.461216730038022,0.44318983768525055,5.934093789607098,1.0888295600170865,0.7016806722689075,0.8112449799196787,0.8121212121212121,0.7617328519855595
790,5322.7,4511.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,224,6.73759493670886,0.442484121383204,5.710126582278481,1.179937929505653,0.680672268907563,0.7670682730923695,0.7727272727272727,0.7292418772563177
790,5325.7,4485.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,225,6.741392405063291,0.442484121383204,5.677215189873418,1.1874470457079151,0.6932773109243697,0.7710843373493976,0.7606060606060606,0.7256317689530686
792,5354.5,4396.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,226,6.7607323232323235,0.4410726887791108,5.55050505050505,1.218039126478617,0.680672268907563,0.7630522088353414,0.7666666666666667,0.7111913357400722
793,5132.9,4736.0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,227,6.472761664564943,0.44036697247706424,5.972257250945775,1.0838048986486486,0.7226890756302521,0.8192771084337349,0.8151515151515152,0.7509025270758123
796,5343.7,4522.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,228,6.713190954773869,0.4382498235709245,5.680904522613066,1.1817116320212295,0.6848739495798319,0.7670682730923695,0.7545454545454545,0.7509025270758123
799,5150.9,4773.0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,229,6.44668335419274,0.4361326746647848,5.973717146433041,1.0791745233605698,0.7142857142857143,0.8152610441767069,0.8090909090909091,0.776173285198556
799,5356.7,4502.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,230,6.704255319148936,0.4361326746647848,5.6345431789737175,1.1898489560195469,0.6764705882352942,0.7670682730923695,0.7818181818181819,0.7436823104693141
801,5358.5,4418.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,231,6.689762796504369,0.4347212420606916,5.515605493133583,1.2128791308284292,0.680672268907563,0.7429718875502008,0.7696969696969697,0.7184115523465704
803,5391.7,4556.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,232,6.714445828144458,0.43330980945659847,5.673723536737235,1.1834284460052678,0.6974789915966386,0.7751004016064257,0.7848484848484848,0.7328519855595668
805,5420.5,4467.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,233,6.733540372670808,0.4318983768525053,5.549068322981366,1.2134542198343408,0.6848739495798319,0.7670682730923695,0.7909090909090909,0.7184115523465704
807,5184.3,4566.0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,234,6.424163568773235,0.43048694424841216,5.657992565055762,1.135413929040736,0.7016806722689075,0.7991967871485943,0.7757575757575758,0.7292418772563177
808,5175.9,4748.0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,235,6.405816831683168,0.4297812279463656,5.876237623762377,1.0901221566975567,0.7100840336134454,0.8192771084337349,0.8151515151515152,0.7870036101083032
809,5409.7,4593.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,236,6.686897404202719,0.429075511644319,5.677379480840544,1.177814064881341,0.6890756302521008,0.7710843373493976,0.7787878787878788,0.7581227436823105
809,5412.7,4567.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,237,6.690605686032138,0.429075511644319,5.645241038318912,1.1851762645062405,0.7016806722689075,0.7751004016064257,0.7666666666666667,0.7545126353790613
811,5441.5,4478.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,238,6.709617755856967,0.42766407904022585,5.52157829839704,1.2151630192050022,0.6890756302521008,0.7670682730923695,0.7727272727272727,0.740072202166065
812,5219.9,4818.0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,239,6.428448275862069,0.4269583627381793,5.933497536945813,1.0834163553341636,0.7310924369747899,0.8232931726907631,0.8212121212121212,0.779783393501805
814,5225.3,4597.0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,240,6.419287469287469,0.4255469301340861,5.6474201474201475,1.1366760931041984,0.7016806722689075,0.7911646586345381,0.8,0.7328519855595668
815,5476.5,4532.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,241,6.719631901840491,0.42484121383203954,5.560736196319018,1.2084068843777582,0.7100840336134454,0.7751004016064257,0.7757575757575758,0.7292418772563177
815,5428.7,4602.0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,242,6.660981595092024,0.42484121383203954,5.646625766871166,1.1796392872664059,0.6890756302521008,0.7911646586345381,0.7727272727272727,0.7653429602888087
816,5451.7,4596.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,243,6.681004901960784,0.42413549752999297,5.632352941176471,1.18618363794604,0.6974789915966386,0.7871485943775101,0.803030303030303,0.7436823104693141
818,5228.9,4839.0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,244,6.392298288508557,0.4227240649258998,5.9156479217603914,1.0805744988634014,0.7226890756302521,0.8232931726907631,0.8121212121212121,0.8014440433212996
819,5463.7,4656.0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,245,6.671184371184371,0.42201834862385323,5.684981684981685,1.1734750859106529,0.7100840336134454,0.7991967871485943,0.7757575757575758,0.7545126353790613
