satisfaction,prevalence,cost,dissatisfaction,inestability,effort,req_1,req_2,req_3,req_4,req_5,req_6,req_7,req_8,req_9,req_10,req_11,req_12,req_13,req_14,req_15,req_16,req_17,req_18,req_19,req_20,req_21,req_22,id,throughput,productivity,squandering,effectiveness,dirtiness,annoyance,stickiness,fragility,robustness,usage_efficiency
4792,2890,8050,3290,4652,14585,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,2030,0.6818181818181818,0.32855673637298594,0.40481534380738626,0.5952795031055901,0.22557422008913267,0.6865609348914858,0.198148782996229,921.7881384984573,1.0300945829750645,0.3590062111801242
4569,2907,6600,3181,4677,14590,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,2031,0.6363636363636364,0.31315969842357777,0.40461130381554783,0.6922727272727273,0.21802604523646332,0.6962136134821624,0.19924605894448252,931.8738176833448,0.9769082745349583,0.44045454545454543
4668,3018,7300,3283,4617,14595,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,2032,0.6818181818181818,0.3198355601233299,0.40440726382370945,0.6394520547945205,0.2249400479616307,0.7032990574121679,0.20678314491264133,954.7177800616649,1.0110461338531513,0.41342465753424656
4620,2946,8300,3016,4487,14600,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,2033,0.6818181818181818,0.31643835616438354,0.4042032238318711,0.5566265060240964,0.20657534246575343,0.6528138528138528,0.20178082191780822,905.3905479452055,1.029641185647426,0.35493975903614455
4944,2816,7800,3275,4865,14605,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,2034,0.7727272727272727,0.33851420746319755,0.40399918384003264,0.6338461538461538,0.22423827456350565,0.6624190938511327,0.19281068127353646,938.0239643957549,1.0162384378211717,0.36102564102564105
4905,2938,8350,3395,4646,14610,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,2035,0.7272727272727273,0.33572895277207393,0.40379514384819426,0.5874251497005988,0.2323750855578371,0.6921508664627931,0.20109514031485284,934.2880219028063,1.0557468790357296,0.3518562874251497
4720,2960,8100,3356,4391,14615,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,2036,0.6818181818181818,0.32295586725966474,0.4035911038563558,0.582716049382716,0.22962709544988025,0.7110169491525423,0.20253164556962025,889.3164556962025,1.0749259849692554,0.3654320987654321
4586,2885,6950,3047,4445,14625,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,2037,0.6818181818181818,0.3135726495726496,0.40318302387267907,0.6598561151079136,0.20834188034188034,0.6644134321849106,0.19726495726495727,876.8427350427351,1.0317210348706412,0.41510791366906474
5115,2860,8450,3590,4726,14630,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2038,0.7727272727272727,0.34962406015037595,0.40297898388084064,0.6053254437869823,0.24538619275461382,0.7018572825024438,0.19548872180451127,923.8796992481203,1.082310622090563,0.3384615384615385
4848,2903,8200,3165,4722,14635,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,2039,0.6818181818181818,0.3312606764605398,0.40277494388900226,0.5912195121951219,0.21626238469422618,0.6528465346534653,0.19836009566108645,936.6563717116502,1.0266836086404065,0.3540243902439024
4981,2785,7300,3281,4780,14640,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2040,0.7727272727272727,0.3402322404371585,0.4025709038971638,0.6823287671232877,0.2241120218579235,0.658703071672355,0.19023224043715847,909.3101092896175,1.042050209205021,0.3815068493150685
4999,2849,8750,3390,4682,14645,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,2041,0.7727272727272727,0.3413451689996586,0.40236686390532544,0.5713142857142857,0.2314783202458177,0.6781356271254251,0.19453738477296006,910.8240355069989,1.0677061085006407,0.3256
4690,2909,6100,2991,4575,14650,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,2042,0.6818181818181818,0.32013651877133104,0.40216282391348707,0.7688524590163934,0.20416382252559728,0.6377398720682302,0.1985665529010239,908.4419795221843,1.025136612021858,0.47688524590163933
4708,2973,7550,3100,4477,14655,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,2043,0.6818181818181818,0.3212555441828727,0.40195878392164863,0.6235761589403973,0.21153190037529854,0.6584536958368734,0.20286591606960083,908.2307062436029,1.0515970515970516,0.3937748344370861
4838,2991,6650,3432,4858,14660,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,2044,0.6818181818181818,0.3300136425648022,0.40175474392981025,0.7275187969924812,0.23410641200545704,0.7093840429929723,0.20402455661664393,991.1512960436562,0.9958830794565665,0.44977443609022555
4937,3102,7350,3534,4798,14665,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,2045,0.7272727272727273,0.33665189226048414,0.4015507039379718,0.6717006802721088,0.240981929764746,0.715819323475795,0.21152403682236617,1014.8923286737129,1.0289704043351395,0.4220408163265306
4928,2799,8250,3056,4840,14670,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2046,0.7727272727272727,0.3359236537150648,0.40134666394613344,0.5973333333333334,0.20831629175187458,0.6201298701298701,0.19079754601226995,923.4601226993865,1.018181818181818,0.3392727272727273
4929,2909,7050,3441,4802,14680,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,2047,0.6818181818181818,0.33576294277929153,0.40093858396245663,0.6991489361702128,0.23440054495912807,0.6981132075471698,0.1981607629427793,951.5679836512262,1.0264473136193253,0.4126241134751773
4741,2942,7450,3095,4607,14685,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,2048,0.6818181818181818,0.32284644194756557,0.40073454397061825,0.6363758389261744,0.2107592781750085,0.652815861632567,0.2003404834865509,922.96860742254,1.0290861732146732,0.39489932885906043
4745,2942,7050,3106,4392,14690,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,2049,0.6818181818181818,0.3230088495575221,0.4005305039787798,0.673049645390071,0.2114363512593601,0.6545837723919916,0.2002722940776038,879.595915588836,1.0803734061930783,0.4173049645390071
4694,3064,7700,3156,4429,14695,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,2050,0.6818181818181818,0.31942837699897925,0.40032646398694144,0.6096103896103896,0.2147669275263695,0.6723476778866638,0.20850629465804696,923.4743790404899,1.0598329193948972,0.3979220779220779
4948,2972,7100,3399,4811,14700,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,2051,0.6818181818181818,0.33659863945578233,0.40012242399510306,0.6969014084507043,0.23122448979591836,0.686944219886823,0.20217687074829932,972.6729251700681,1.028476408231137,0.41859154929577463
4755,2949,6850,3227,4944,14705,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,2052,0.6818181818181818,0.3233594015640938,0.3999183840032646,0.6941605839416058,0.219449166950017,0.6786540483701367,0.20054403264195853,991.4896973818429,0.9617718446601942,0.4305109489051095
4854,3060,7550,3329,4884,14710,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,2053,0.7272727272727273,0.3299796057104011,0.39971434401142625,0.6429139072847682,0.22630863358259687,0.6858261227853317,0.2080217539089055,1015.9782460910945,0.9938574938574939,0.4052980132450331
4670,2970,6300,3139,4435,14715,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,2054,0.5909090909090909,0.31736323479442746,0.3995103040195878,0.7412698412698413,0.21331974176010873,0.6721627408993576,0.2018348623853211,895.1376146788991,1.052987598647125,0.4714285714285714
4752,2812,7200,2960,4620,14720,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,2055,0.6363636363636364,0.32282608695652176,0.39930626402774944,0.66,0.20108695652173914,0.622895622895623,0.19103260869565217,882.570652173913,1.0285714285714285,0.39055555555555554
4846,2867,7250,3236,4888,14725,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,2056,0.6818181818181818,0.3291001697792869,0.39910222403591106,0.6684137931034483,0.2197623089983022,0.6677672307057367,0.19470288624787777,951.7077079796264,0.9914075286415712,0.395448275862069
4890,3030,8450,3486,4692,14730,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,2057,0.7272727272727273,0.3319755600814664,0.3988981840440726,0.578698224852071,0.23665987780040734,0.7128834355828221,0.20570264765784113,965.1568228105906,1.0421994884910486,0.3585798816568047
4662,2900,7250,2901,4478,14735,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,2058,0.6818181818181818,0.3163895486935867,0.39869414405223425,0.6430344827586207,0.19687818120122158,0.6222651222651223,0.19681031557516118,881.3165931455718,1.041089772219741,0.4
4976,2866,7850,3532,4694,14740,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,2059,0.7727272727272727,0.337584803256445,0.3984901040603958,0.6338853503184714,0.23962008141112617,0.7098070739549839,0.19443690637720487,912.6868385345997,1.06007669365147,0.36509554140127387
4865,2930,7300,3194,4897,14745,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,2060,0.6818181818181818,0.3299423533401153,0.39828606406855743,0.6664383561643835,0.21661580196676838,0.6565262076053443,0.19871142760257715,973.0898609698203,0.9934653869716152,0.40136986301369865
4909,3093,8500,3444,4701,14750,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,2061,0.7272727272727273,0.3328135593220339,0.39808202407671905,0.5775294117647058,0.2334915254237288,0.7015685475656956,0.20969491525423728,985.7757966101694,1.044245905126569,0.3638823529411765
5006,2922,8250,3185,4850,14755,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,2062,0.7727272727272727,0.33927482209420534,0.3978779840848806,0.6067878787878788,0.21585903083700442,0.6362365161805833,0.19803456455438834,960.4676380887835,1.0321649484536082,0.3541818181818182
4979,2733,8200,3413,4597,14760,1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,2063,0.7727272727272727,0.33733062330623304,0.39767394409304224,0.6071951219512195,0.2312330623306233,0.685479011849769,0.18516260162601625,851.1924796747968,1.0830976723950403,0.3332926829268293
4901,2900,8200,3351,4705,14765,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,2064,0.6818181818181818,0.33193362682018285,0.39746990410120386,0.5976829268292683,0.22695563833389773,0.6837380126504795,0.1964104300711141,924.1110734845919,1.0416578108395325,0.35365853658536583
4688,2857,7000,3123,4392,14770,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,2065,0.6818181818181818,0.3174001354096141,0.39726586410936543,0.6697142857142857,0.21144211238997968,0.6661689419795221,0.1934326337169939,849.5561272850373,1.0673952641165756,0.40814285714285714
5042,2892,9150,3342,4658,14775,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,2066,0.7727272727272727,0.34125211505922165,0.39706182411752705,0.5510382513661202,0.22619289340101523,0.6628322094406981,0.19573604060913705,911.7384771573604,1.0824388149420352,0.3160655737704918
4891,2887,7050,3416,4811,14780,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,2067,0.6818181818181818,0.33092016238159677,0.3968577841256886,0.6937588652482269,0.2311231393775372,0.6984256798200776,0.19533152909336943,939.7399864682003,1.016628559551029,0.4095035460992908
4935,2950,7100,3229,4678,14785,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,2068,0.6818181818181818,0.33378424078457897,0.39665374413385024,0.6950704225352112,0.21839702401082178,0.654305977710233,0.1995265471761921,933.3851876902265,1.0549380076955963,0.4154929577464789
4705,2802,6500,3481,4416,14790,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,2069,0.6818181818181818,0.31812035158891144,0.39644970414201186,0.7238461538461538,0.23536173089925624,0.7398512221041446,0.18945233265720082,836.6215010141988,1.0654438405797102,0.4310769230769231
5061,2955,9200,3300,4667,14795,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,2070,0.7727272727272727,0.34207502534640083,0.3962456641501734,0.5501086956521739,0.22304832713754646,0.6520450503852994,0.19972963839134844,932.1382223724231,1.0844225412470538,0.32119565217391305
4642,2961,7450,3049,4338,14800,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,2071,0.5909090909090909,0.31364864864864866,0.39604162415833505,0.6230872483221477,0.20601351351351352,0.6568289530374839,0.20006756756756758,867.8931081081081,1.070078377132319,0.3974496644295302
4971,2783,7100,3307,4929,14815,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2072,0.7727272727272727,0.3355383057711779,0.39542950418281986,0.7001408450704225,0.2232197097536281,0.6652584992959163,0.18785015187310158,925.9133985825177,1.008520998174072,0.3919718309859155
4986,2983,8450,3333,4710,14820,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,2073,0.6818181818181818,0.33643724696356275,0.3952254641909814,0.5900591715976331,0.22489878542510122,0.6684717208182912,0.2012820512820513,948.0384615384615,1.0585987261146497,0.35301775147928993
4948,2857,9000,3442,4597,14825,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,2074,0.7727272727272727,0.33376053962900504,0.39502142419914305,0.5497777777777778,0.23217537942664418,0.6956345998383185,0.1927150084317032,885.9108937605396,1.076354144006961,0.3174444444444444
4852,3008,8450,3461,4701,14830,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,2075,0.7272727272727273,0.32717464598786244,0.3948173842073046,0.5742011834319527,0.23337828725556306,0.7133140972794724,0.202832097100472,953.5136884693189,1.0321208253563072,0.35597633136094675
4896,3071,8500,3274,4568,14835,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,2076,0.7272727272727273,0.3300303336703741,0.39461334421546623,0.576,0.2206943040107853,0.6687091503267973,0.20701044826423998,945.6237276710482,1.0718038528896672,0.3612941176470588
4891,2976,7700,3067,4709,14845,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,2077,0.6818181818181818,0.32947120242505895,0.3942052642317894,0.6351948051948052,0.2066015493432132,0.6270701288080147,0.20047153923880096,944.0204782755136,1.038649394775961,0.3864935064935065
4824,2891,6950,3411,4790,14850,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,2078,0.6818181818181818,0.32484848484848483,0.39400122423995104,0.6941007194244604,0.2296969696969697,0.707089552238806,0.19468013468013468,932.5178451178451,1.007098121085595,0.41597122302158274
4726,2866,6900,3007,4582,14855,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,2079,0.6818181818181818,0.3181420397172669,0.3937971842481126,0.6849275362318841,0.2024234264557388,0.6362674566229369,0.1929316728374285,884.0129249410973,1.0314273243125274,0.4153623188405797
4839,2959,7250,3461,4513,14870,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,2080,0.6818181818181818,0.3254203093476799,0.3931850642725974,0.667448275862069,0.23275050437121722,0.7152304195081628,0.19899125756556826,898.0475453934096,1.0722357633503212,0.40813793103448276
4951,2844,7300,3455,4789,14880,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,2081,0.6818181818181818,0.3327284946236559,0.3927769842889206,0.6782191780821918,0.23219086021505375,0.6978388204403151,0.19112903225806452,915.316935483871,1.0338275214032158,0.38958904109589043
4657,2812,7100,2885,4437,14885,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,2082,0.6818181818181818,0.31286530063822643,0.3925729442970822,0.6559154929577464,0.19381928115552569,0.6194975305990982,0.18891501511588848,838.2159220691972,1.0495830516114493,0.39605633802816903
4861,2932,7350,3396,4647,14895,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,2083,0.7272727272727273,0.32635112453843573,0.3921648643134054,0.6613605442176871,0.22799597180261832,0.6986216827813208,0.1968445787176905,914.7367573011078,1.0460512158381752,0.39891156462585037
5049,2906,7100,3436,4939,14900,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,2084,0.7727272727272727,0.33885906040268454,0.39196082432156704,0.7111267605633803,0.23060402684563758,0.680530798177857,0.19503355704697986,963.2707382550335,1.022271714922049,0.4092957746478873
4690,2976,7650,3359,4412,14905,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,2085,0.6818181818181818,0.31465951023146593,0.3917567843297286,0.6130718954248366,0.22536061724253606,0.7162046908315565,0.19966454209996645,880.919959745052,1.0630099728014506,0.38901960784313727
4756,2917,7450,3256,4599,14915,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,2086,0.6818181818181818,0.3188736171639289,0.39134870434605185,0.6383892617449665,0.21830372108615487,0.6846089150546678,0.19557492457257794,899.449078109286,1.0341378560556642,0.3915436241610738
4789,2968,7750,3285,4465,14920,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0,2087,0.6818181818181818,0.3209785522788204,0.3911446643542134,0.6179354838709677,0.22017426273458446,0.6859469617874295,0.19892761394101877,888.2117962466488,1.0725643896976484,0.3829677419354839
4709,3039,7700,3317,4421,14925,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,2088,0.6818181818181818,0.3155108877721943,0.39094062436237503,0.6115584415584415,0.22224455611390284,0.7043958377574857,0.2036180904522613,900.1955778894472,1.0651436326622936,0.3946753246753247
4912,2965,8700,3500,4679,14930,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,2089,0.7272727272727273,0.3290020093770931,0.3907365843705366,0.5645977011494253,0.23442732752846618,0.7125407166123778,0.1985934360348292,929.2186872069658,1.0497969651634964,0.3408045977011494
4915,2875,8100,3293,4673,14935,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,2090,0.6818181818181818,0.3290927351858052,0.3905325443786982,0.6067901234567902,0.22048878473384667,0.6699898270600203,0.1925008369601607,899.5564111148309,1.0517868606890648,0.3549382716049383
5104,2939,8050,3551,4756,14940,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,2091,0.7727272727272727,0.34163319946452475,0.39032850438685984,0.6340372670807454,0.23768406961178046,0.6957288401253918,0.1967202141900937,935.6013386880857,1.0731707317073171,0.36509316770186334
4893,2783,8750,3041,4784,14950,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,2092,0.7727272727272727,0.32729096989966555,0.38992042440318303,0.5592,0.2034113712374582,0.6215001021867975,0.18615384615384614,890.56,1.022784280936455,0.31805714285714287
4620,3040,6600,3089,4684,14955,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,2093,0.6818181818181818,0.30892678034102306,0.3897163844113446,0.7,0.20655299231026414,0.6686147186147187,0.20327649615513207,952.1471079906386,0.986336464560205,0.46060606060606063
4814,2860,8450,3348,4541,14960,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,2094,0.7272727272727273,0.32179144385026737,0.3895123444195062,0.5697041420118343,0.22379679144385026,0.6954715413377649,0.19117647058823528,868.1323529411765,1.0601189165382074,0.3384615384615385
5029,2967,7300,3584,4799,14965,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,2095,0.6818181818181818,0.3360507851653859,0.38930830442766784,0.6889041095890411,0.239492148346141,0.7126665341022071,0.19826261276311394,951.4622786501837,1.0479266513857053,0.40643835616438356
4626,2997,7900,3112,4507,14970,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,2096,0.6818181818181818,0.3090180360721443,0.3891042644358294,0.5855696202531645,0.20788243152972613,0.672719412019023,0.2002004008016032,902.3032064128256,1.0264033725316175,0.37936708860759494
4711,2958,7000,3098,4628,14975,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,2097,0.6818181818181818,0.31459098497495824,0.388900224443991,0.673,0.2068781302170284,0.6576098492888983,0.19752921535893156,914.1652086811353,1.017934312878133,0.4225714285714286
4939,3055,7350,3525,4657,14980,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,2098,0.7272727272727273,0.32970627503337785,0.38869618445215265,0.6719727891156463,0.23531375166889185,0.7137072281838429,0.20393858477970628,949.7419893190921,1.0605540047240714,0.41564625850340137
4966,2949,8750,3494,4706,14985,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,2099,0.7727272727272727,0.33139806473139805,0.3884921444603142,0.5675428571428571,0.2331664998331665,0.7035843737414418,0.1967967967967968,926.1257257257257,1.0552486187845305,0.33702857142857146
4934,2960,6550,3318,4798,14990,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,2100,0.6818181818181818,0.32915276851234154,0.38828810446847584,0.7532824427480916,0.22134756504336225,0.6724766923388731,0.19746497665110074,947.4369579719813,1.0283451438099207,0.45190839694656487
4730,3021,7050,3056,4637,14995,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,2101,0.6818181818181818,0.3154384794931644,0.3880840644766374,0.6709219858156028,0.20380126708902968,0.6460887949260042,0.20146715571857285,934.2032010670223,1.0200560707353892,0.42851063829787234
5177,2945,9500,3590,4922,15000,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,2102,0.8181818181818182,0.34513333333333335,0.387880024484799,0.5449473684210526,0.23933333333333334,0.6934518060652888,0.19633333333333333,966.3526666666667,1.05180820804551,0.31
4842,2906,7100,3050,4913,15005,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,2103,0.6818181818181818,0.3226924358547151,0.38767598449296065,0.6819718309859155,0.2032655781406198,0.6299049979347378,0.19366877707430857,951.4947017660779,0.9855485446773865,0.4092957746478873
4946,2925,7500,3379,4885,15010,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,2104,0.6818181818181818,0.3295136575616256,0.3874719445011222,0.6594666666666666,0.22511658894070619,0.6831783259199353,0.19487008660892738,951.9403730846103,1.0124872057318322,0.39
4990,3088,8700,3629,4689,15015,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,2105,0.7272727272727273,0.33233433233433235,0.38726790450928383,0.5735632183908046,0.2416916416916417,0.7272545090180361,0.20566100566100567,964.3444555444555,1.0641927916400085,0.3549425287356322
4655,3049,6300,3089,4680,15020,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,2106,0.5909090909090909,0.3099201065246338,0.3870638645174454,0.7388888888888889,0.20565912117177096,0.6635875402792696,0.2029960053262317,950.0213049267643,0.9946581196581197,0.483968253968254
4856,3013,7550,3320,4743,15025,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,2107,0.7272727272727273,0.32319467554076536,0.386859824525607,0.6431788079470199,0.22096505823627288,0.6836902800658978,0.2005324459234609,951.1253910149751,1.0238245835968796,0.3990728476821192
4700,2796,5950,3136,4526,15030,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,2108,0.6818181818181818,0.31270791749833665,0.38665578453376864,0.7899159663865546,0.20864936793080505,0.6672340425531915,0.18602794411177645,841.9624750499001,1.03844454264251,0.46991596638655464
4851,2918,6750,3113,4884,15035,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,2109,0.6818181818181818,0.3226471566345194,0.3864517445419302,0.7186666666666667,0.207050216162288,0.6417233560090703,0.19408047888260724,947.8890588626538,0.9932432432432432,0.4322962962962963
4895,3081,7950,3363,4688,15040,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,2110,0.7272727272727273,0.3254654255319149,0.38624770455009183,0.6157232704402515,0.22360372340425533,0.6870275791624106,0.2048537234042553,960.3542553191489,1.0441552901023892,0.38754716981132076
4897,2939,8050,3165,4730,15045,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,2111,0.6818181818181818,0.3254901960784314,0.3860436645582534,0.6083229813664597,0.21036889332003988,0.6463140698386768,0.19534729145895646,923.9926886008641,1.035306553911205,0.36509316770186334
5001,2958,8450,3494,4702,15050,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,2112,0.6818181818181818,0.3322923588039867,0.385839624566415,0.5918343195266272,0.2321594684385382,0.6986602679464107,0.19654485049833886,924.1538870431893,1.0635899617184177,0.3500591715976331
4803,3027,8500,3095,4803,15055,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,2113,0.7272727272727273,0.31903022251743607,0.38563558457457664,0.5650588235294117,0.20557954168050482,0.6443889235894232,0.20106276984390567,965.704483560279,1.0,0.35611764705882354
4867,2883,7300,3185,4756,15060,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,2114,0.6818181818181818,0.32317397078353255,0.3854315445827382,0.6667123287671233,0.21148738379814078,0.6544072323813438,0.19143426294820717,910.4613545816733,1.0233389402859545,0.39493150684931505
4911,3046,8500,3435,4560,15065,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,2115,0.7272727272727273,0.3259873879853966,0.3852275045908998,0.577764705882353,0.2280119482243611,0.6994502138057422,0.20219050779953535,921.9887155658812,1.0769736842105264,0.3583529411764706
4986,2880,7750,3196,4745,15070,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,2116,0.6818181818181818,0.3308560053085601,0.3850234645990614,0.6433548387096775,0.21207697412076973,0.6409947853991176,0.19110816191108163,906.8082282680823,1.0507903055848262,0.3716129032258065
4839,2997,9400,3252,4611,15075,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,2117,0.7272727272727273,0.32099502487562187,0.384819424607223,0.5147872340425532,0.21572139303482588,0.6720396776193428,0.19880597014925372,916.694328358209,1.0494469746258945,0.31882978723404254
4797,2857,7100,3035,4663,15080,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,2118,0.6818181818181818,0.31810344827586207,0.38461538461538464,0.6756338028169014,0.20125994694960211,0.6326870961017302,0.18945623342175066,883.4344164456234,1.0287368646793908,0.4023943661971831
4896,2968,7800,3137,4603,15085,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,2119,0.7272727272727273,0.32456082200861786,0.3844113446235462,0.6276923076923077,0.20795492210805436,0.6407271241830066,0.19675174013921112,905.6482598607888,1.0636541386052574,0.38051282051282054
